srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
2930907,AJ,8,700064,233,233,131,A,ADLD,700013,2017-07-18,2017-07-18,2018-03-02,4499,2018-03-05,17
2931318,K,1,400059,233,233,228,A,ADLD,400610,2018-02-14,2018-01-06,2018-03-03,4008,2018-03-05,17
2962126,AN,21,110015,233,233,131,A,ADLD,121005,2018-01-15,2018-01-13,2018-03-10,4580,2018-03-13,13
2939111,AN,22,400104,233,233,131,B,ADLD,410206,2017-03-25,2017-01-25,2018-03-04,4581,2018-03-09,15
2905826,C,6,160059,233,233,131,B,ADLD,144005,2017-12-10,2017-12-09,2018-02-24,4549,2018-03-09,17
2972245,AN,8,700064,233,233,131,A,ADLD,700099,2017-10-06,2017-10-06,2018-03-12,4508,2018-03-14,12
2993831,AN,21,110015,201,233,131,D,ADLD,305007,2017-11-05,2017-10-30,2018-03-18,4580,2018-03-20,11
2869951,AN,21,110015,201,233,131,D,ADLD,148021,2017-06-20,2017-06-16,2018-02-14,4580,2018-02-19,14
2906908,S,24,110092,233,233,131,B,ADLD,342001,2017-09-27,2017-09-10,2018-02-25,4150,2018-03-13,22
3001076,AN,21,110015,233,233,131,B,ADLD,132103,2017-08-22,2017-08-19,2018-03-20,4580,2018-03-22,11
2831521,AN,21,110015,233,233,131,A,ADLD,110030,2017-03-03,2017-03-01,2018-02-02,4580,2018-02-06,8
2838987,AJ,4,600024,233,233,228,A,ADLD,600011,2017-05-11,2016-07-23,2018-02-04,4482,2018-02-06,9
2859364,AN,21,110015,233,233,131,B,ADLD,313001,2018-01-04,2017-09-22,2018-02-10,4580,2018-02-13,13
2898308,C,2,110018,233,233,131,B,ADLD,125001,2018-01-08,2016-10-01,2018-02-22,4091,2018-02-24,20
3064993,C,6,160059,233,233,131,A,ADLD,160055,2017-11-22,2017-11-18,2018-04-07,4549,2018-04-10,7
3023294,AJ,7,500004,233,233,228,A,ADLD,500092,2017-07-19,2017-03-19,2018-03-26,4474,2018-04-17,10
3072681,AI,27,110034,233,0,131,B,ADLD,313001,2017-10-30,2017-10-29,2018-04-10,4388,2018-04-12,15
2833902,AI,5,380009,233,245,131,C,ADLD,388540,2017-10-09,2017-10-07,2018-02-03,4422,2018-02-08,9
2843611,C,2,110018,233,233,228,A,ADLD,122001,2017-12-11,2017-12-08,2018-02-06,4550,2018-02-08,8
2887825,AJ,2,110018,233,233,228,A,ADLD,110032,2018-01-18,2017-05-27,2018-02-19,4388,2018-02-21,10
2883972,AJ,2,110018,233,233,228,A,ADLD,122001,2017-07-16,2017-07-07,2018-02-18,4388,2018-02-23,17
2930931,AN,21,110015,233,233,131,A,ADLD,110085,2017-06-04,2017-06-03,2018-03-02,4580,2018-03-06,7
2881259,C,2,110018,308,233,131,A,ADLD,122001,2017-08-16,2017-08-16,2018-02-17,4550,2018-03-06,11
3004343,C,2,110018,233,233,228,A,ADLD,110085,2018-02-24,2018-02-23,2018-03-21,4094,2018-04-01,10
3055305,AN,7,500004,233,233,131,A,ADLD,500072,2017-06-03,2017-06-02,2018-04-04,4403,2018-04-09,8
3064432,AN,21,110015,233,233,131,A,ADLD,110032,2017-04-24,2017-04-22,2018-04-07,4580,2018-04-14,6
2845141,AN,22,400104,233,233,131,B,ADLD,452010,2017-12-24,2017-12-22,2018-02-06,4581,2018-02-09,10
2840067,AF,12,302006,233,233,131,A,ADLD,302012,2017-02-18,2017-02-16,2018-02-05,4668,2018-02-12,7
2839861,AN,4,600024,233,233,131,A,ADLD,600078,2017-10-27,2017-10-26,2018-02-05,4490,2018-02-12,7
2833431,AJ,1,400059,233,233,131,A,ADLD,400097,2017-05-04,2017-05-19,2018-02-03,4398,2018-02-09,11
2848771,AN,8,700064,233,233,131,C,ADLD,751022,2017-05-09,2017-04-27,2018-02-07,4508,2018-02-16,10
2880057,AN,22,400104,233,233,131,B,ADLD,387001,2017-11-25,2017-11-23,2018-02-17,4581,2018-02-21,8
2892488,AJ,1,400059,233,233,131,A,ADLD,400064,2017-08-19,2017-08-19,2018-02-21,4398,2018-02-22,9
2881476,S,2,110018,233,233,131,A,ADLD,110092,2017-06-20,2017-05-17,2018-02-17,4150,2018-02-21,13
2885505,AN,21,110015,233,233,131,A,ADLD,201301,2018-01-14,2018-01-14,2018-02-19,4580,2018-02-22,12
2894444,AN,4,600024,233,233,131,A,ADLD,600089,2017-09-06,2017-09-05,2018-02-21,4490,2018-02-24,13
2879413,AD,2,110018,0,0,131,B,ADLD,131001,2017-03-23,2017-01-22,2018-02-17,4148,2018-02-20,17
2905204,AN,21,110015,233,233,228,A,ADLD,110007,2017-05-15,2017-04-05,2018-02-24,4580,2018-03-06,6
2869899,AJ,17,800001,233,233,131,C,ADLD,851101,2017-10-28,2017-10-06,2018-02-14,4370,2018-02-26,16
2919477,AJ,2,110018,233,233,131,A,ADLD,201301,2017-05-03,2017-05-02,2018-02-27,4388,2018-03-01,12
2921083,C,7,500004,233,233,228,A,ADLD,500085,2018-02-05,2017-09-27,2018-02-27,4477,2018-03-05,9
2833215,C,12,302006,233,233,228,A,ADLD,302005,2017-10-23,2017-06-01,2018-02-02,4453,2018-03-05,9
2870048,AA,2,110018,233,233,228,A,ADLD,110035,2018-01-08,2017-10-18,2018-02-14,4150,2018-02-19,23
2904552,C,3,560011,233,233,131,B,ADLD,570023,2017-03-08,2017-03-06,2018-02-24,4461,2018-02-27,16
2922830,AN,22,400104,233,233,131,B,ADLD,410210,2017-11-27,2016-10-12,2018-02-28,4581,2018-03-04,10
2898698,AI,3,560011,233,233,131,A,ADLD,560028,2017-11-24,2017-11-24,2018-02-22,4460,2018-03-06,9
2928805,AJ,1,400059,233,233,228,A,ADLD,400069,2017-08-30,2017-06-21,2018-03-01,4398,2018-03-04,12
2861534,AG,1,400059,233,233,131,A,ADLD,400604,2017-02-18,2017-02-18,2018-02-11,4008,2018-02-28,16
2908492,Y,8,700064,233,233,131,C,ADLD,760001,2017-11-30,2017-10-23,2018-02-26,4508,2018-03-07,12
2846620,C,6,160059,233,233,228,B,ADLD,140603,2017-11-30,2017-11-25,2018-02-06,4549,2018-02-24,19
2921101,AN,4,600024,201,233,131,D,ADLD,625532,2017-10-03,2017-10-01,2018-02-27,4490,2018-03-06,13
2890220,AJ,12,302006,233,233,228,A,ADLD,302012,2018-01-13,2017-06-04,2018-02-20,4407,2018-03-08,11
2930229,AA,8,700064,233,233,228,A,ADLD,700052,2017-11-27,2016-05-23,2018-03-01,4506,2018-03-05,14
2945640,AN,4,600024,233,233,131,A,ADLD,600010,2017-09-20,2017-09-19,2018-03-06,4490,2018-03-10,10
2960496,AJ,23,400001,233,233,131,A,ADLD,411041,2017-08-04,2017-06-04,2018-03-09,4398,2018-03-13,8
2953908,AA,24,110092,233,233,131,B,ADLD,202001,2017-10-22,2017-10-16,2018-03-08,4150,2018-03-12,12
2949872,AJ,8,700064,233,233,131,A,ADLD,700101,2017-10-14,2017-10-14,2018-03-07,4499,2018-03-14,10
2893585,AN,22,400104,233,233,131,A,ADLD,400004,2017-05-27,2017-05-23,2018-02-21,4581,2018-03-10,14
2939399,AN,22,400104,201,233,131,0,ADLD,497117,2017-01-31,2017-01-27,2018-03-05,4581,2018-03-07,22
2959883,C,2,110018,233,233,131,A,ADLD,201014,2017-06-06,2017-05-30,2018-03-09,4550,2018-03-12,15
2908746,AJ,7,500004,233,233,131,A,ADLD,500003,2017-07-31,2017-07-24,2018-02-26,4474,2018-03-09,17
2991270,AN,22,400104,233,233,131,B,ADLD,396191,2017-04-06,2017-04-03,2018-03-17,4581,2018-03-19,12
2927302,J,2,110018,233,233,131,C,ADLD,812001,2017-09-04,2017-08-26,2018-03-01,4154,2018-03-15,18
2971670,AI,6,160059,233,233,131,B,ADLD,144002,2018-01-09,2018-01-09,2018-03-12,4437,2018-03-22,9
2996247,AJ,23,400001,308,233,131,A,ADLD,421302,2017-07-28,2017-07-28,2018-03-19,4398,2018-03-21,12
2971340,AN,26,560066,233,233,131,A,ADLD,600087,2016-04-29,2016-04-09,2018-03-12,5001,2018-03-15,20
2979997,AN,8,700064,233,233,131,A,ADLD,700094,2017-02-25,2017-02-23,2018-03-14,4508,2018-03-17,17
2995754,C,2,110018,233,233,228,A,ADLD,110029,2017-12-29,2016-08-27,2018-03-19,4091,2018-03-24,12
3006043,AJ,2,110018,233,233,228,A,ADLD,201303,2017-10-27,2017-10-12,2018-03-22,4388,2018-03-23,15
2990992,C,9,411016,233,233,131,A,ADLD,412114,2017-12-27,2017-12-27,2018-03-17,4548,2018-03-29,8
3020941,AN,22,400104,233,233,131,B,ADLD,394101,2018-01-14,2016-12-15,2018-03-26,4581,2018-03-31,10
3024888,AN,22,400104,233,233,131,A,ADLD,382350,2017-10-16,2017-10-15,2018-03-27,4581,2018-04-03,9
3054348,AN,26,560066,233,233,131,C,ADLD,638701,2017-04-17,2017-04-14,2018-04-04,5001,2018-04-09,12
3028178,AA,7,500004,233,233,131,C,ADLD,521137,2017-07-22,2017-06-10,2018-03-27,4479,2018-04-06,14
3065543,AN,7,500004,233,233,131,C,ADLD,530051,2017-08-14,2017-04-28,2018-04-08,4403,2018-04-11,10
3036080,AJ,27,110034,233,233,228,A,ADLD,110029,2018-02-21,2018-02-18,2018-03-29,4388,2018-04-07,16
3025792,AJ,8,700064,233,233,228,C,ADLD,751019,2017-07-24,2016-12-23,2018-03-27,4499,2018-04-08,15
3072631,AJ,23,400001,233,233,131,A,ADLD,400081,2017-05-04,2017-05-02,2018-04-10,4398,2018-04-12,12
3084532,AJ,25,560037,233,233,131,A,ADLD,560069,2017-10-31,2017-09-30,2018-04-14,4460,2018-04-17,8
3085994,AI,3,560011,308,233,131,A,ADLD,560045,2017-11-08,2017-11-07,2018-04-15,4460,2018-04-18,9
3086508,C,9,411016,233,233,131,A,ADLD,411014,2018-04-05,2017-11-04,2018-04-15,4548,2018-04-18,9
3049684,C,3,560011,233,233,228,A,ADLD,560025,2018-03-06,2017-07-10,2018-04-03,4469,2018-04-18,10
2853543,S,2,110018,233,245,131,A,ADLD,110041,2017-02-14,2016-08-07,2018-02-08,4150,2018-02-14,23
2909531,AI,3,560011,233,245,131,A,ADLD,560027,2018-02-05,2018-02-05,2018-02-26,4460,2018-03-15,8
2969244,AN,21,110015,233,245,131,A,ADLD,110034,2017-11-27,2017-11-26,2018-03-10,4580,2018-03-22,8
2977329,AI,23,400001,233,245,131,B,ADLD,364001,2018-01-18,2018-01-18,2018-03-13,4398,2018-03-20,14
3024867,AJ,25,560037,233,245,131,A,ADLD,560001,2017-06-10,2017-06-10,2018-03-27,4460,2018-03-30,6
2958264,AJ,2,110018,233,245,131,A,ADLD,110025,2017-05-22,2017-05-20,2018-03-09,4388,2018-04-06,11
2867091,C,11,641012,201,201,131,A,ADLD,641018,2018-01-19,2018-01-19,2018-02-13,4492,2018-02-17,13
2961627,C,17,800001,201,201,228,0,ADLD,835217,2017-12-14,2017-03-02,2018-03-09,4409,2018-03-13,25
2870283,AA,2,110018,233,233,228,A,ADLD,110093,2018-01-19,2017-12-16,2018-02-14,4150,2018-02-24,18
3051021,C,2,110018,233,233,131,A,ADLD,110052,2017-05-07,2017-05-07,2018-04-03,4550,2018-04-05,8
3048316,AI,8,700064,233,233,131,A,ADLD,700047,2018-01-06,2018-01-06,2018-04-02,4499,2018-04-04,12
3047521,C,6,160059,233,233,131,C,ADLD,141013,2017-04-04,2016-12-13,2018-04-02,4549,2018-04-07,17
3071319,AD,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,15
3071319,C,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,15
2863601,AJ,4,600024,233,233,131,A,ADLD,600061,2017-04-22,2017-04-13,2018-02-12,4482,2018-02-21,8
2830222,J,2,110018,233,233,131,A,ADLD,600059,2017-03-27,2017-03-10,2018-02-01,4488,2018-02-19,25
2895952,AJ,6,160059,233,233,131,C,ADLD,145001,2018-01-06,2017-12-22,2018-02-22,4437,2018-02-27,13
2940637,G,1,400059,201,233,131,D,ADLD,743422,2017-11-20,2017-11-20,2018-03-05,4011,2018-03-13,18
3045079,AN,8,700064,233,233,131,A,ADLD,700055,2016-05-05,2016-05-02,2018-04-01,4508,2018-04-04,12
3044190,Y,8,700064,233,233,131,A,ADLD,700055,2017-06-05,2017-02-08,2018-04-01,4508,2018-04-05,13
3068099,AJ,25,560037,233,233,131,A,ADLD,600107,2017-05-29,2017-05-19,2018-04-09,4460,2018-04-10,9
2844312,AN,21,110015,233,233,131,C,ADLD,141003,2017-04-29,2017-04-26,2018-02-06,4580,2018-02-10,13
2907237,AN,3,560011,233,233,228,A,ADLD,560068,2018-01-16,2017-09-15,2018-02-26,4467,2018-03-04,6
3012239,AJ,8,700064,233,233,131,A,ADLD,700006,2017-05-19,2017-05-18,2018-03-23,4499,2018-03-26,14
3014304,AJ,6,160059,233,233,131,B,ADLD,160018,2017-10-24,2017-10-24,2018-03-24,4437,2018-04-01,10
3073433,C,3,560011,308,233,228,A,ADLD,560084,2018-01-11,2017-12-25,2018-04-10,4469,2018-04-13,10
2822543,AN,21,110015,233,233,131,B,ADLD,335512,2018-01-29,2018-01-24,2018-01-31,4580,2018-02-05,14
2906951,C,12,302006,233,233,228,C,ADLD,301001,2018-02-06,2017-12-15,2018-02-25,4453,2018-03-01,13
2923494,AI,7,500004,233,233,131,B,ADLD,522002,2018-01-09,2018-01-09,2018-02-28,4474,2018-03-03,13
2915941,C,1,400059,233,233,228,B,ADLD,410206,2017-11-24,2016-08-18,2018-02-27,4545,2018-03-04,21
2944375,AN,21,110015,233,233,131,C,ADLD,141010,2016-11-24,2016-11-21,2018-03-06,4580,2018-03-08,18
3013356,AN,21,110015,233,233,131,C,ADLD,171006,2017-04-17,2017-04-12,2018-03-24,4580,2018-03-27,14
3049258,AN,21,110015,233,233,131,C,ADLD,301001,2017-02-27,2017-02-24,2018-04-03,4580,2018-04-06,10
3039930,AM,1,400059,233,233,131,A,ADLD,400610,2017-04-14,2017-04-14,2018-03-30,4018,2018-04-13,13
2831876,AJ,8,700064,233,233,131,A,ADLD,700072,2017-12-21,2017-10-10,2018-02-02,4499,2018-02-14,12
2897016,AJ,1,400059,233,233,228,A,ADLD,400067,2017-06-14,2017-01-10,2018-02-22,4398,2018-02-23,9
2840627,C,3,560011,233,233,131,A,ADLD,560032,2015-11-08,2015-11-02,2018-02-05,4461,2018-02-12,23
2985689,C,3,560011,308,233,228,A,ADLD,560010,2017-12-31,2017-05-02,2018-03-15,4469,2018-03-26,10
2979629,AE,1,400059,233,233,131,B,ADLD,394107,2017-11-23,2017-11-23,2018-03-14,4015,2018-03-17,24
2995379,C,7,500004,233,233,228,A,ADLD,500082,2017-05-20,2016-10-31,2018-03-19,4477,2018-03-25,17
3044698,AN,21,110015,308,233,131,A,ADLD,110001,2017-04-10,2017-04-07,2018-04-01,4580,2018-04-05,11
3043851,AE,1,400059,233,233,131,C,ADLD,422403,2017-06-03,2017-06-03,2018-03-31,4015,2018-04-10,10
2822324,AJ,6,160059,0,0,131,D,ADLD,125075,2017-05-23,2017-05-12,2018-01-30,4437,2018-02-08,14
2844364,C,6,160059,233,233,131,C,ADLD,143001,2018-01-04,2017-12-22,2018-02-06,4549,2018-02-09,25
2885346,AA,12,302006,233,233,131,A,ADLD,302004,2018-02-07,2018-01-24,2018-02-19,4459,2018-02-23,14
2919060,AN,21,110015,233,233,131,C,ADLD,305901,2017-10-16,2017-10-12,2018-02-27,4580,2018-03-04,15
2893163,H,1,400059,233,233,228,A,ADLD,600014,2018-01-17,2018-01-14,2018-02-21,4011,2018-02-23,24
2951252,AJ,23,400001,308,233,131,A,ADLD,400043,2018-02-09,2018-01-22,2018-03-07,4398,2018-03-20,8
2830166,AN,8,700064,233,233,131,C,ADLD,751024,2018-01-04,2017-02-26,2018-02-01,4508,2018-02-05,8
2880092,C,1,400059,233,233,131,A,ADLD,421003,2017-09-06,2017-09-01,2018-02-17,4545,2018-02-24,12
2923738,AN,21,110015,233,233,131,C,ADLD,141001,2017-08-04,2017-08-01,2018-02-28,4580,2018-03-07,16
2873703,AD,8,700064,233,233,131,A,ADLD,700007,2017-05-10,2017-04-30,2018-02-15,4510,2018-02-24,30
2974256,AN,21,110015,233,233,131,B,ADLD,151502,2017-05-16,2018-04-11,2018-03-13,4580,2018-04-05,8
3022527,C,11,641012,201,233,228,D,ADLD,624301,2018-02-26,2018-02-14,2018-03-26,4492,2018-04-04,16
2826883,AJ,2,110018,233,233,228,A,ADLD,122001,2017-05-22,2016-08-07,2018-02-01,4388,2018-02-03,10
2882402,AJ,2,110018,233,233,228,A,ADLD,110085,2017-07-08,2017-01-18,2018-02-17,4388,2018-02-19,7
2945068,AJ,2,110018,233,233,228,A,ADLD,122001,2018-02-03,2018-01-16,2018-03-06,4388,2018-03-09,11
2938880,AJ,2,110018,233,233,131,A,ADLD,110032,2017-07-12,2017-07-11,2018-03-04,4388,2018-03-10,16
2938474,AN,11,641012,201,201,131,0,ADLD,680104,2017-04-15,2017-03-31,2018-03-04,4495,2018-03-10,16
2825410,AE,8,700064,233,233,131,A,ADLD,700159,2017-10-23,2017-10-22,2018-01-31,4503,2018-01-31,15
2827240,AJ,2,110018,233,233,228,B,ADLD,131001,2018-01-05,2017-12-30,2018-02-01,4388,2018-02-03,14
2845482,AN,21,110015,233,233,131,A,ADLD,121002,2017-03-22,2017-03-21,2018-02-06,4580,2018-02-08,11
2832209,AN,21,110015,233,233,131,B,ADLD,202001,2017-07-28,2017-06-25,2018-02-02,4580,2018-02-11,8
2851316,AN,7,500004,233,233,131,B,ADLD,506007,2017-11-20,2017-11-18,2018-02-08,4403,2018-02-13,9
2833467,AN,3,560011,233,233,131,B,ADLD,590016,2017-08-18,2017-08-17,2018-02-03,4467,2018-02-06,20
2859888,AJ,2,110018,233,233,131,A,ADLD,121002,2017-11-15,2017-11-10,2018-02-10,4388,2018-02-13,15
2848827,AJ,2,110018,233,233,131,A,ADLD,122009,2017-03-31,2017-03-29,2018-02-07,4388,2018-02-16,12
2846850,C,8,700064,233,233,131,C,ADLD,751007,2017-09-19,2017-09-19,2018-02-06,4500,2018-02-10,20
2884652,AN,22,400104,233,233,131,B,ADLD,360006,2017-05-23,2017-05-20,2018-02-19,4581,2018-02-21,8
2861174,AN,22,400104,233,233,131,A,ADLD,411027,2017-04-05,2017-04-03,2018-02-11,4581,2018-02-19,12
2892005,AN,4,600024,233,233,131,A,ADLD,600010,2017-11-23,2017-11-15,2018-02-21,4490,2018-02-23,6
2877222,AD,7,500004,233,233,131,A,ADLD,500011,2017-12-27,2017-08-17,2018-02-16,4478,2018-02-19,10
2880987,AJ,9,411016,0,233,131,A,ADLD,411014,2017-05-20,2017-05-20,2018-02-17,4021,2018-02-19,18
2940596,AJ,3,560011,233,233,131,A,ADLD,560034,2017-05-24,2017-05-24,2018-03-05,4460,2018-03-08,6
2897482,C,2,110018,233,233,228,A,ADLD,110061,2018-01-30,2018-01-20,2018-02-22,4550,2018-03-01,14
2879899,G,1,400059,233,233,131,A,ADLD,400016,2017-04-10,2017-04-10,2018-02-17,4011,2018-02-24,20
2906172,AN,3,560011,233,233,131,A,ADLD,560086,2017-10-01,2017-09-30,2018-02-25,4467,2018-03-08,11
2934386,AJ,7,500004,233,233,228,A,ADLD,500003,2017-11-01,2017-10-12,2018-03-03,4474,2018-03-15,4
2926980,AN,7,500004,233,233,131,B,ADLD,530003,2017-12-22,2017-12-18,2018-03-01,4403,2018-03-05,17
2910276,AN,3,560011,233,233,228,A,ADLD,560078,2018-02-07,2017-06-06,2018-02-26,4467,2018-03-07,15
2861481,AN,22,400104,233,233,131,B,ADLD,431136,2017-08-26,2017-09-11,2018-02-11,4581,2018-03-09,17
2930495,AN,22,400104,233,233,131,A,ADLD,411041,2017-09-27,2017-09-22,2018-03-02,4581,2018-03-07,19
2907918,AN,21,110015,233,233,131,A,ADLD,110002,2017-08-05,2017-08-04,2018-02-26,4580,2018-03-17,10
2877177,C,12,302006,233,233,131,A,ADLD,302018,2017-07-18,2017-07-11,2018-02-16,4453,2018-03-14,13
2987162,AN,26,560066,233,233,131,A,ADLD,600056,2017-02-16,2017-02-09,2018-03-16,5001,2018-03-21,13
2996164,AJ,6,160059,233,233,131,B,ADLD,160009,2017-05-04,2017-05-02,2018-03-19,4437,2018-03-21,12
2994624,C,2,110018,233,233,228,A,ADLD,201014,2018-01-28,2017-08-17,2018-03-19,4550,2018-03-23,11
2991778,AJ,23,400001,233,233,131,A,ADLD,411039,2017-11-05,2017-10-31,2018-03-17,4398,2018-03-24,10
2981669,AN,26,560066,233,233,131,B,ADLD,590010,2017-05-30,2017-05-29,2018-03-15,5001,2018-03-26,13
2990111,AE,2,110018,233,233,228,A,ADLD,201009,2017-11-29,2017-09-06,2018-03-17,4093,2018-03-27,11
3019214,AA,4,600024,233,233,228,A,ADLD,600078,2017-12-04,2017-11-23,2018-03-26,4485,2018-03-30,7
3017293,AJ,6,160059,233,233,131,C,ADLD,141008,2017-09-16,2017-09-16,2018-03-25,4437,2018-03-27,11
2981721,AA,4,600024,233,233,228,B,ADLD,632513,2018-02-26,2017-07-20,2018-03-15,4485,2018-04-02,10
3030983,AA,24,110092,233,233,131,A,ADLD,560045,2017-04-10,2016-05-21,2018-03-28,4150,2018-04-05,9
2939044,F,1,400059,233,233,131,A,ADLD,700103,2017-11-21,2017-07-01,2018-03-04,4011,2018-03-13,36
3025141,AN,21,110015,233,233,131,C,ADLD,171009,2017-10-09,2017-09-29,2018-03-27,4580,2018-04-06,11
3065256,AN,17,800001,0,233,131,B,ADLD,804452,2017-05-13,2017-05-08,2018-04-07,4538,2018-04-10,10
3079995,AJ,27,110034,233,233,228,A,ADLD,110029,2018-03-03,2017-12-11,2018-04-12,4388,2018-04-19,7
3082340,C,5,380009,308,233,131,A,ADLD,380054,2017-12-20,2017-12-19,2018-04-13,4546,2018-04-17,10
3089202,AN,7,500004,233,233,131,A,ADLD,500074,2017-04-24,2017-04-22,2018-04-17,4403,2018-04-21,6
3042694,AO,2,110018,233,233,131,A,ADLD,201009,2018-02-01,2018-01-30,2018-03-31,4156,2018-04-18,10
2892004,AJ,3,560011,233,245,131,A,ADLD,560078,2018-02-03,2018-01-20,2018-02-21,4460,2018-02-26,9
2838388,AN,4,600024,233,233,131,B,ADLD,638012,2018-01-18,2017-06-12,2018-02-04,4490,2018-02-08,13
2876236,AJ,2,110018,233,233,228,A,ADLD,110017,2017-11-06,2017-05-12,2018-02-16,4388,2018-02-22,12
2911721,AN,21,110015,308,233,131,A,ADLD,122002,2016-10-08,2016-10-02,2018-02-26,4403,2018-03-03,31
3019940,AM,8,700064,233,233,131,A,ADLD,700018,2017-11-16,2017-11-16,2018-03-26,4502,2018-04-05,11
3072308,AE,2,110018,233,233,131,A,ADLD,110052,2017-05-29,2017-05-28,2018-04-10,4093,2018-04-11,8
3038761,AD,2,110018,308,233,228,A,ADLD,110067,2017-10-14,2017-10-09,2018-03-30,4148,2018-04-02,24
2990132,C,3,560011,308,245,228,A,ADLD,560098,2017-05-13,2017-05-12,2018-03-17,4469,2018-03-28,21
2835715,AJ,3,560011,233,233,131,B,ADLD,590001,2017-05-03,2017-05-03,2018-02-03,4460,2018-02-24,16
2875251,AJ,6,160059,201,233,228,D,ADLD,151212,2018-01-31,2017-01-03,2018-02-15,4437,2018-02-26,16
3014247,AN,22,400104,233,233,131,C,ADLD,455001,2018-02-23,2016-05-04,2018-03-24,4581,2018-03-29,9
3024369,AJ,6,160059,233,233,131,B,ADLD,147001,2016-10-26,2016-10-18,2018-03-27,4437,2018-03-29,14
3076368,AN,22,400104,233,233,131,A,ADLD,421201,2016-06-03,2016-06-01,2018-04-11,4581,2018-04-17,6
2968884,AN,21,110015,233,245,131,A,ADLD,110016,2016-03-31,2016-03-30,2018-03-10,4580,2018-03-14,10
2861172,AM,3,560011,233,233,131,A,ADLD,560068,2017-03-08,2017-03-08,2018-02-11,4462,2018-02-14,13
2876091,AN,22,400104,233,233,131,A,ADLD,400009,2018-01-30,2017-12-14,2018-02-16,4581,2018-02-20,9
2931033,AN,22,400104,233,233,131,A,ADLD,380061,2017-03-15,2017-03-11,2018-03-02,4581,2018-03-06,11
3014831,AN,22,400104,233,233,131,A,ADLD,411033,2017-04-24,2017-04-21,2018-03-24,4581,2018-03-30,12
3046524,AM,7,500004,233,233,131,A,ADLD,500004,2017-07-11,2016-12-05,2018-04-02,4477,2018-04-06,7
3070312,AN,21,110015,233,233,131,B,ADLD,126102,2017-07-13,2017-07-04,2018-04-10,4580,2018-04-12,9
2898517,AJ,10,226010,233,233,228,B,ADLD,282005,2018-01-26,2018-01-23,2018-02-22,4444,2018-02-26,10
2892028,AE,6,160059,233,233,131,C,ADLD,140101,2018-02-14,2018-02-14,2018-02-21,4436,2018-02-24,19
2949344,AN,7,500004,233,233,131,B,ADLD,518002,2017-05-09,2017-05-05,2018-03-07,4403,2018-03-09,16
2956295,AN,7,500004,233,233,131,A,ADLD,500089,2017-04-25,2017-04-24,2018-03-08,4403,2018-04-01,4
3017343,AN,22,400104,233,233,131,A,ADLD,411057,2017-11-21,2017-11-20,2018-03-25,4581,2018-03-31,11
3041129,C,9,411016,233,233,131,A,ADLD,411057,2017-11-03,2017-11-03,2018-03-31,4548,2018-04-06,13
3080071,AJ,27,110034,233,233,228,A,ADLD,302015,2018-03-24,2017-06-04,2018-04-12,4388,2018-04-14,11
2851918,AJ,1,400059,233,233,131,A,ADLD,400006,2017-06-14,2017-05-04,2018-02-08,4398,2018-02-13,8
2906441,C,2,110018,201,233,131,0,ADLD,248198,2017-11-24,2017-11-24,2018-02-25,4550,2018-02-27,18
2994023,AD,10,226010,233,233,131,C,ADLD,247001,2017-09-05,2017-08-16,2018-03-18,4148,2018-03-20,16
2973768,C,3,560011,233,245,131,A,ADLD,560032,2017-07-06,2017-07-06,2018-03-13,4461,2018-03-15,23
2827188,AN,21,110015,233,233,131,A,ADLD,121008,2017-11-25,2017-10-29,2018-02-01,4580,2018-02-03,9
2940497,AN,21,110015,233,233,131,A,ADLD,302004,2017-02-06,2017-02-04,2018-03-05,4580,2018-03-09,17
3022528,AE,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,17
3022528,AN,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,17
3066566,Y,2,110018,233,233,131,A,ADLD,110024,2017-08-24,2017-04-06,2018-04-08,4147,2018-04-17,8
3082419,AN,26,560066,233,233,131,A,ADLD,600042,2016-06-28,2016-05-04,2018-04-13,5001,2018-04-17,10
3018302,C,2,110018,233,245,131,A,ADLD,110021,2017-06-21,2017-06-16,2018-03-25,4550,2018-03-28,8
2883529,AN,8,700064,233,233,131,C,ADLD,751024,2018-01-29,2017-12-23,2018-02-18,4508,2018-02-21,12
2939214,AN,7,500004,233,233,131,B,ADLD,520003,2017-07-07,2017-07-04,2018-03-04,4403,2018-03-06,11
2970397,AJ,10,226010,233,233,228,A,ADLD,226024,2018-02-15,2018-02-12,2018-03-11,4444,2018-03-14,10
2938329,S,24,110092,233,233,228,A,ADLD,400614,2017-05-03,2016-09-12,2018-03-04,4150,2018-03-22,11
3036501,AN,26,560066,233,233,131,C,ADLD,581301,2017-09-26,2017-09-25,2018-03-29,5001,2018-04-02,11
3068695,C,2,110018,233,233,131,A,ADLD,110030,2017-03-08,2017-03-08,2018-04-09,4091,2018-04-11,15
